mathnorm,s_class,s_school,enrollment,classsize,female,class_id
-.4691426,.4615385,.5,34,13,1,243
-.9723096,.4545455,.4392523,107,22,1,244
-.3643161,.4545455,.4392523,107,22,0,244
-.5530037,.4545455,.4392523,107,22,1,244
.7258791,.4545455,.4392523,107,22,1,244
-.0288714,.4545455,.4392523,107,22,0,244
.075955,.4545455,.4392523,107,22,0,244
-.0288714,.4545455,.4392523,107,22,1,244
-.1546632,.4545455,.4392523,107,22,0,244
-.3643161,.4545455,.4392523,107,22,1,244
-.5530037,.4545455,.4392523,107,22,1,244
-.4691426,.4545455,.4392523,107,22,0,244
-.8674831,.4545455,.4392523,107,22,0,244
.075955,.4545455,.4392523,107,22,0,244
-.8674831,.4545455,.4392523,107,22,1,244
.5791221,.4545455,.4392523,107,22,0,244
.432365,.4545455,.4392523,107,22,0,244
-.6578302,.4545455,.4392523,107,22,0,244
-1.077136,.4545455,.4392523,107,22,0,244
2.445033,.4545455,.4392523,107,22,1,244
.075955,.4545455,.4392523,107,22,0,244
-1.181962,.5625,.4392523,107,16,0,245
-.9723096,.5625,.4392523,107,16,0,245
.075955,.5625,.4392523,107,16,1,245
.5791221,.5625,.4392523,107,16,0,245
-.5530037,.5625,.4392523,107,16,1,245
.1807815,.5625,.4392523,107,16,0,245
-.6578302,.5625,.4392523,107,16,0,245
1.899935,.5625,.4392523,107,16,1,245
-.1546632,.5625,.4392523,107,16,1,245
-.1546632,.5625,.4392523,107,16,0,245
.8936014,.5625,.4392523,107,16,0,245
-.7626567,.5625,.4392523,107,16,1,245
-.4691426,.5625,.4392523,107,16,1,245
.075955,.5625,.4392523,107,16,1,245
.075955,.5625,.4392523,107,16,1,245
2.445033,.5625,.4392523,107,16,1,245
.8936014,.3846154,.4392523,107,26,1,246
-.2594897,.3846154,.4392523,107,26,0,246
1.061324,.3846154,.4392523,107,26,0,246
1.291942,.3846154,.4392523,107,26,1,246
-.2594897,.3846154,.4392523,107,26,0,246
.075955,.3846154,.4392523,107,26,0,246
-.6578302,.3846154,.4392523,107,26,1,246
.1807815,.3846154,.4392523,107,26,1,246
.075955,.3846154,.4392523,107,26,1,246
-.4691426,.3846154,.4392523,107,26,1,246
.1807815,.3846154,.4392523,107,26,0,246
-.7626567,.3846154,.4392523,107,26,0,246
-.0288714,.3846154,.4392523,107,26,0,246
.8936014,.3846154,.4392523,107,26,1,246
-1.077136,.3846154,.4392523,107,26,0,246
-.8674831,.3846154,.4392523,107,26,0,246
-.5530037,.3846154,.4392523,107,26,0,246
.075955,.3846154,.4392523,107,26,0,246
.3065732,.3846154,.4392523,107,26,1,246
.7258791,.3846154,.4392523,107,26,1,246
.432365,.3846154,.4392523,107,26,0,246
.5791221,.3846154,.4392523,107,26,0,246
.5791221,.3846154,.4392523,107,26,0,246
1.543525,.6470588,.4392523,107,17,1,247
-.7626567,.6470588,.4392523,107,17,1,247
-1.68513,.6470588,.4392523,107,17,0,247
-1.307754,.6470588,.4392523,107,17,1,247
.3065732,.6470588,.4392523,107,17,1,247
.075955,.6470588,.4392523,107,17,1,247
-.6578302,.6470588,.4392523,107,17,0,247
-.8674831,.6470588,.4392523,107,17,0,247
-.0288714,.6470588,.4392523,107,17,1,247
-.7626567,.6470588,.4392523,107,17,1,247
-1.077136,.6470588,.4392523,107,17,1,247
-.3643161,.6470588,.4392523,107,17,0,247
.432365,.6470588,.4392523,107,17,0,247
-.4691426,.6470588,.4392523,107,17,0,247
1.291942,.6470588,.4392523,107,17,1,247
-.2594897,.6470588,.4392523,107,17,1,247
.1807815,.6470588,.4392523,107,17,1,247
-1.68513,.2692308,.4392523,107,26,0,248
-.8674831,.2692308,.4392523,107,26,0,248
-1.538373,.2692308,.4392523,107,26,0,248
.075955,.2692308,.4392523,107,26,1,248
-.8674831,.2692308,.4392523,107,26,0,248
-.9723096,.2692308,.4392523,107,26,0,248
-1.077136,.2692308,.4392523,107,26,0,248
.5791221,.2692308,.4392523,107,26,1,248
-1.307754,.2692308,.4392523,107,26,1,248
.432365,.2692308,.4392523,107,26,1,248
-.4691426,.2692308,.4392523,107,26,1,248
.3065732,.2692308,.4392523,107,26,0,248
-2.125401,.2692308,.4392523,107,26,0,248
-1.538373,.2692308,.4392523,107,26,0,248
-.9723096,.2692308,.4392523,107,26,0,248
-.9723096,.2692308,.4392523,107,26,0,248
-.8674831,.2692308,.4392523,107,26,0,248
-.1546632,.2692308,.4392523,107,26,0,248
-1.181962,.2692308,.4392523,107,26,0,248
-.1546632,.2692308,.4392523,107,26,1,248
-1.307754,.2692308,.4392523,107,26,0,248
-.0288714,.2692308,.4392523,107,26,0,248
-1.412581,.2692308,.4392523,107,26,0,248
.5791221,.2666667,.4935065,154,15,0,249
-1.181962,.2666667,.4935065,154,15,1,249
.432365,.2666667,.4935065,154,15,1,249
.7258791,.2666667,.4935065,154,15,0,249
-1.68513,.2666667,.4935065,154,15,0,249
.3065732,.2666667,.4935065,154,15,0,249
.432365,.2666667,.4935065,154,15,0,249
-1.810921,.2666667,.4935065,154,15,0,249
1.291942,.2666667,.4935065,154,15,1,249
-1.810921,.2666667,.4935065,154,15,0,249
-1.810921,.2666667,.4935065,154,15,0,249
-.2594897,.2666667,.4935065,154,15,0,249
-1.810921,.2666667,.4935065,154,15,0,249
-.3643161,.2666667,.4935065,154,15,0,249
-.2594897,.6,.4935065,154,15,0,250
-.5530037,.6,.4935065,154,15,1,250
-.1546632,.6,.4935065,154,15,0,250
-1.412581,.6,.4935065,154,15,1,250
-1.077136,.6,.4935065,154,15,0,250
-.1546632,.6,.4935065,154,15,1,250
-1.68513,.6,.4935065,154,15,1,250
.1807815,.6,.4935065,154,15,0,250
-.3643161,.6,.4935065,154,15,1,250
-2.314088,.6,.4935065,154,15,1,250
-1.68513,.6,.4935065,154,15,0,250
.7258791,.6,.4935065,154,15,1,250
2.445033,.6,.4935065,154,15,1,250
.075955,.6,.4935065,154,15,0,250
-.3643161,.3636364,.4935065,154,22,0,251
-.2594897,.3636364,.4935065,154,22,0,251
-2.314088,.3636364,.4935065,154,22,1,251
.7258791,.3636364,.4935065,154,22,1,251
-.7626567,.3636364,.4935065,154,22,0,251
-.8674831,.3636364,.4935065,154,22,1,251
-1.307754,.3636364,.4935065,154,22,0,251
-.7626567,.3636364,.4935065,154,22,1,251
-1.538373,.3636364,.4935065,154,22,1,251
-1.181962,.3636364,.4935065,154,22,0,251
-2.314088,.3636364,.4935065,154,22,1,251
-1.077136,.3636364,.4935065,154,22,0,251
-.0288714,.3636364,.4935065,154,22,0,251
-.4691426,.3636364,.4935065,154,22,0,251
-1.412581,.3636364,.4935065,154,22,1,251
-1.181962,.3636364,.4935065,154,22,0,251
-.5530037,.3636364,.4935065,154,22,0,251
-1.181962,.3636364,.4935065,154,22,0,251
-.7626567,.5833333,.4935065,154,24,1,252
-.2594897,.5833333,.4935065,154,24,1,252
-.0288714,.5833333,.4935065,154,24,0,252
-1.077136,.5833333,.4935065,154,24,0,252
.075955,.5833333,.4935065,154,24,1,252
-1.307754,.5833333,.4935065,154,24,0,252
.7258791,.5833333,.4935065,154,24,1,252
-.4691426,.5833333,.4935065,154,24,0,252
-.3643161,.5833333,.4935065,154,24,1,252
-.7626567,.5833333,.4935065,154,24,1,252
-.4691426,.5833333,.4935065,154,24,0,252
-.1546632,.5833333,.4935065,154,24,0,252
.1807815,.5833333,.4935065,154,24,1,252
-.0288714,.5833333,.4935065,154,24,1,252
-.9723096,.5833333,.4935065,154,24,1,252
.8936014,.5833333,.4935065,154,24,1,252
.5791221,.5833333,.4935065,154,24,1,252
-.3643161,.5833333,.4935065,154,24,0,252
-1.68513,.7333333,.4935065,154,15,1,253
-1.077136,.7333333,.4935065,154,15,1,253
.3065732,.7333333,.4935065,154,15,1,253
-.4691426,.7333333,.4935065,154,15,1,253
-1.077136,.7333333,.4935065,154,15,1,253
-.7626567,.7333333,.4935065,154,15,0,253
-1.538373,.7333333,.4935065,154,15,1,253
-1.957678,.7333333,.4935065,154,15,1,253
-1.077136,.7333333,.4935065,154,15,0,253
.1807815,.7333333,.4935065,154,15,1,253
-1.68513,.7333333,.4935065,154,15,1,253
-1.077136,.7333333,.4935065,154,15,0,253
.5791221,.7333333,.4935065,154,15,1,253
-1.538373,.4347826,.4935065,154,23,1,254
.3065732,.4347826,.4935065,154,23,0,254
-.2594897,.4347826,.4935065,154,23,0,254
-1.307754,.4347826,.4935065,154,23,0,254
-.8674831,.4347826,.4935065,154,23,0,254
-.3643161,.4347826,.4935065,154,23,0,254
-.1546632,.4347826,.4935065,154,23,0,254
1.061324,.4347826,.4935065,154,23,1,254
-1.077136,.4347826,.4935065,154,23,1,254
-1.957678,.4347826,.4935065,154,23,0,254
-1.077136,.4347826,.4935065,154,23,1,254
-.8674831,.4347826,.4935065,154,23,0,254
-.4691426,.4347826,.4935065,154,23,1,254
-.8674831,.4347826,.4935065,154,23,1,254
-.6578302,.4347826,.4935065,154,23,1,254
-.4691426,.4347826,.4935065,154,23,0,254
-.2594897,.4347826,.4935065,154,23,0,254
-.1546632,.4347826,.4935065,154,23,1,254
-1.077136,.4347826,.4935065,154,23,0,254
-.4691426,.4782609,.4935065,154,23,0,255
-.3643161,.4782609,.4935065,154,23,1,255
-.1546632,.4782609,.4935065,154,23,0,255
1.899935,.4782609,.4935065,154,23,1,255
-.5530037,.4782609,.4935065,154,23,0,255
-.1546632,.4782609,.4935065,154,23,0,255
-1.538373,.4782609,.4935065,154,23,0,255
-.2594897,.4782609,.4935065,154,23,1,255
-.9723096,.4782609,.4935065,154,23,1,255
-.3643161,.4782609,.4935065,154,23,0,255
-.2594897,.4782609,.4935065,154,23,1,255
2.9482,.4782609,.4935065,154,23,1,255
.432365,.4782609,.4935065,154,23,0,255
-1.412581,.4782609,.4935065,154,23,0,255
-.8674831,.4782609,.4935065,154,23,0,255
-1.68513,.4782609,.4935065,154,23,1,255
-.4691426,.4782609,.4935065,154,23,0,255
-.2594897,.4782609,.4935065,154,23,1,255
.5791221,.4782609,.4935065,154,23,1,255
.5791221,.4782609,.4935065,154,23,1,255
-.2594897,.5294118,.4935065,154,17,0,256
-.4691426,.5294118,.4935065,154,17,0,256
.7258791,.5294118,.4935065,154,17,1,256
2.445033,.5294118,.4935065,154,17,1,256
2.445033,.5294118,.4935065,154,17,1,256
-.7626567,.5294118,.4935065,154,17,1,256
.7258791,.5294118,.4935065,154,17,0,256
.432365,.5294118,.4935065,154,17,0,256
.7258791,.5294118,.4935065,154,17,1,256
-.7626567,.5294118,.4935065,154,17,0,256
-.2594897,.5294118,.4935065,154,17,1,256
.5791221,.5294118,.4935065,154,17,0,256
.075955,.5294118,.4935065,154,17,0,256
.8936014,.5294118,.4935065,154,17,0,256
-.6578302,.5294118,.4935065,154,17,1,256
2.445033,.6086956,.5238096,63,23,0,257
2.9482,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,0,257
2.445033,.6086956,.5238096,63,23,1,257
1.899935,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,0,257
-.7626567,.6086956,.5238096,63,23,0,257
1.899935,.6086956,.5238096,63,23,1,257
2.9482,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,0,257
2.9482,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,0,257
1.291942,.6086956,.5238096,63,23,1,257
2.9482,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,1,257
2.445033,.6086956,.5238096,63,23,1,257
2.445033,.6086956,.5238096,63,23,1,257
2.445033,.6086956,.5238096,63,23,1,257
1.543525,.6086956,.5238096,63,23,0,257
2.9482,.6086956,.5238096,63,23,1,257
2.445033,.6086956,.5238096,63,23,1,257
.8936014,.6086956,.5238096,63,23,0,257
.3065732,.5217391,.5238096,63,23,1,258
1.061324,.5217391,.5238096,63,23,1,258
.432365,.5217391,.5238096,63,23,0,258
2.445033,.5217391,.5238096,63,23,0,258
1.061324,.5217391,.5238096,63,23,1,258
.1807815,.5217391,.5238096,63,23,0,258
.8936014,.5217391,.5238096,63,23,0,258
.3065732,.5217391,.5238096,63,23,1,258
-.0288714,.5217391,.5238096,63,23,1,258
2.445033,.5217391,.5238096,63,23,0,258
1.543525,.5217391,.5238096,63,23,1,258
1.543525,.5217391,.5238096,63,23,1,258
.7258791,.5217391,.5238096,63,23,1,258
1.543525,.5217391,.5238096,63,23,0,258
.1807815,.5217391,.5238096,63,23,1,258
1.543525,.5217391,.5238096,63,23,0,258
1.061324,.5217391,.5238096,63,23,1,258
1.291942,.5217391,.5238096,63,23,1,258
.075955,.5217391,.5238096,63,23,1,258
-.2594897,.5217391,.5238096,63,23,0,258
.8936014,.5217391,.5238096,63,23,0,258
1.543525,.5217391,.5238096,63,23,0,258
1.543525,.4117647,.5238096,63,17,0,259
.5791221,.4117647,.5238096,63,17,0,259
1.543525,.4117647,.5238096,63,17,1,259
2.9482,.4117647,.5238096,63,17,1,259
1.061324,.4117647,.5238096,63,17,1,259
.8936014,.4117647,.5238096,63,17,0,259
1.291942,.4117647,.5238096,63,17,0,259
.5791221,.4117647,.5238096,63,17,0,259
-.4691426,.4117647,.5238096,63,17,1,259
1.061324,.4117647,.5238096,63,17,0,259
1.061324,.4117647,.5238096,63,17,1,259
1.061324,.4117647,.5238096,63,17,1,259
.1807815,.4117647,.5238096,63,17,1,259
.7258791,.4117647,.5238096,63,17,0,259
.7258791,.4117647,.5238096,63,17,0,259
-1.307754,.4615385,.5423729,59,13,1,260
-.2594897,.4615385,.5423729,59,13,0,260
-.1546632,.4615385,.5423729,59,13,1,260
-.7626567,.4615385,.5423729,59,13,1,260
.3065732,.4615385,.5423729,59,13,0,260
-1.077136,.4615385,.5423729,59,13,1,260
-.1546632,.4615385,.5423729,59,13,1,260
-1.181962,.4615385,.5423729,59,13,0,260
-.3643161,.4615385,.5423729,59,13,0,260
.075955,.4615385,.5423729,59,13,0,260
.432365,.4615385,.5423729,59,13,0,260
-.5530037,.4615385,.5423729,59,13,0,260
-.1546632,.4615385,.5423729,59,13,1,260
-1.307754,.4736842,.5423729,59,19,0,261
-.8674831,.4736842,.5423729,59,19,1,261
-1.077136,.4736842,.5423729,59,19,1,261
-.7626567,.4736842,.5423729,59,19,0,261
-1.412581,.4736842,.5423729,59,19,0,261
.3065732,.4736842,.5423729,59,19,1,261
.432365,.4736842,.5423729,59,19,0,261
.075955,.4736842,.5423729,59,19,1,261
.075955,.4736842,.5423729,59,19,1,261
-.7626567,.4736842,.5423729,59,19,0,261
.432365,.4736842,.5423729,59,19,0,261
-.8674831,.4736842,.5423729,59,19,1,261
-.3643161,.4736842,.5423729,59,19,0,261
-.6578302,.4736842,.5423729,59,19,0,261
-.5530037,.4736842,.5423729,59,19,0,261
-.8674831,.4736842,.5423729,59,19,1,261
.5791221,.4736842,.5423729,59,19,1,261
.075955,.5833333,.5423729,59,12,1,262
-.6578302,.5833333,.5423729,59,12,1,262
-1.307754,.5833333,.5423729,59,12,0,262
-.2594897,.5833333,.5423729,59,12,0,262
-.9723096,.5833333,.5423729,59,12,1,262
-.6578302,.5833333,.5423729,59,12,1,262
-.7626567,.5833333,.5423729,59,12,1,262
.075955,.5833333,.5423729,59,12,1,262
-.4691426,.5833333,.5423729,59,12,0,262
-.1546632,.5833333,.5423729,59,12,1,262
-2.125401,.6666667,.5423729,59,15,0,263
-.4691426,.6666667,.5423729,59,15,1,263
-.1546632,.6666667,.5423729,59,15,1,263
-.1546632,.6666667,.5423729,59,15,1,263
-.2594897,.6666667,.5423729,59,15,0,263
.7258791,.6666667,.5423729,59,15,1,263
-.4691426,.6666667,.5423729,59,15,1,263
-1.810921,.6666667,.5423729,59,15,1,263
-.6578302,.6666667,.5423729,59,15,0,263
-.8674831,.6666667,.5423729,59,15,0,263
-.1546632,.6666667,.5423729,59,15,1,263
.075955,.6666667,.5423729,59,15,1,263
.075955,.6666667,.5423729,59,15,1,263
-.3643161,.6666667,.5423729,59,15,1,263
-.1546632,.6666667,.5423729,59,15,0,263
-.0288714,.5555556,.641791,67,18,1,264
-.4691426,.5555556,.641791,67,18,0,264
.5791221,.5555556,.641791,67,18,1,264
-1.412581,.5555556,.641791,67,18,0,264
-1.307754,.5555556,.641791,67,18,1,264
-.3643161,.5555556,.641791,67,18,1,264
.5791221,.5555556,.641791,67,18,0,264
.3065732,.5555556,.641791,67,18,0,264
-.1546632,.5555556,.641791,67,18,1,264
-1.181962,.5555556,.641791,67,18,1,264
-.2594897,.5555556,.641791,67,18,0,264
-.8674831,.5555556,.641791,67,18,0,264
.075955,.5555556,.641791,67,18,1,264
-1.077136,.5555556,.641791,67,18,1,264
-.6578302,.5555556,.641791,67,18,1,264
-.0288714,.5555556,.641791,67,18,0,264
-.7626567,.5555556,.641791,67,18,0,264
.075955,.7857143,.641791,67,14,1,265
.432365,.7857143,.641791,67,14,1,265
-.8674831,.7857143,.641791,67,14,0,265
-1.077136,.7857143,.641791,67,14,1,265
-.4691426,.7857143,.641791,67,14,1,265
.3065732,.7857143,.641791,67,14,0,265
-.3643161,.7857143,.641791,67,14,0,265
-.2594897,.7857143,.641791,67,14,1,265
-.3643161,.7857143,.641791,67,14,1,265
.1807815,.7857143,.641791,67,14,1,265
-.1546632,.7857143,.641791,67,14,1,265
.7258791,.7857143,.641791,67,14,1,265
1.061324,.7857143,.641791,67,14,1,265
1.061324,.7857143,.641791,67,14,1,265
-.6578302,.6428571,.641791,67,14,1,266
-.2594897,.6428571,.641791,67,14,0,266
-.4691426,.6428571,.641791,67,14,1,266
.7258791,.6428571,.641791,67,14,0,266
1.291942,.6428571,.641791,67,14,1,266
-.6578302,.6428571,.641791,67,14,0,266
1.291942,.6428571,.641791,67,14,1,266
-.8674831,.6428571,.641791,67,14,1,266
-1.412581,.6428571,.641791,67,14,1,266
1.543525,.6428571,.641791,67,14,1,266
1.061324,.6428571,.641791,67,14,1,266
.3065732,.6428571,.641791,67,14,0,266
-1.181962,.6428571,.641791,67,14,0,266
-.3643161,.6190476,.641791,67,21,1,267
-.2594897,.6190476,.641791,67,21,0,267
-1.538373,.6190476,.641791,67,21,1,267
.075955,.6190476,.641791,67,21,1,267
-1.307754,.6190476,.641791,67,21,0,267
-1.538373,.6190476,.641791,67,21,1,267
.3065732,.6190476,.641791,67,21,1,267
-.5530037,.6190476,.641791,67,21,1,267
-.3643161,.6190476,.641791,67,21,1,267
-.3643161,.6190476,.641791,67,21,1,267
-.2594897,.6190476,.641791,67,21,1,267
.8936014,.6190476,.641791,67,21,0,267
-.2594897,.6190476,.641791,67,21,1,267
.075955,.6190476,.641791,67,21,0,267
-.6578302,.6190476,.641791,67,21,1,267
-.5530037,.6190476,.641791,67,21,0,267
-.8674831,.6190476,.641791,67,21,0,267
-.8674831,.6190476,.641791,67,21,0,267
-.4691426,.6190476,.641791,67,21,1,267
-1.810921,.5,.4810127,79,24,0,268
1.291942,.5,.4810127,79,24,0,268
-.6578302,.5,.4810127,79,24,0,268
-.8674831,.5,.4810127,79,24,0,268
.3065732,.5,.4810127,79,24,1,268
.5791221,.5,.4810127,79,24,1,268
.1807815,.5,.4810127,79,24,1,268
-.8674831,.5,.4810127,79,24,0,268
1.291942,.5,.4810127,79,24,1,268
-.2594897,.5,.4810127,79,24,1,268
-1.412581,.5,.4810127,79,24,0,268
-.8674831,.5,.4810127,79,24,0,268
-.5530037,.5,.4810127,79,24,1,268
.432365,.5,.4810127,79,24,1,268
.5791221,.5,.4810127,79,24,0,268
1.899935,.5,.4810127,79,24,1,268
-.9723096,.5,.4810127,79,24,1,268
.7258791,.5,.4810127,79,24,1,268
-1.957678,.5,.4810127,79,24,0,268
1.061324,.5,.4810127,79,24,0,268
-.5530037,.5,.4810127,79,24,1,268
-.0288714,.4666667,.4810127,79,15,0,269
.1807815,.4666667,.4810127,79,15,0,269
-.4691426,.4666667,.4810127,79,15,1,269
-.1546632,.4666667,.4810127,79,15,1,269
-.9723096,.4666667,.4810127,79,15,1,269
.3065732,.4666667,.4810127,79,15,1,269
-1.412581,.4666667,.4810127,79,15,1,269
-.2594897,.4666667,.4810127,79,15,0,269
-.9723096,.4666667,.4810127,79,15,0,269
1.291942,.4666667,.4810127,79,15,0,269
.3065732,.4666667,.4810127,79,15,0,269
-1.412581,.4666667,.4810127,79,15,0,269
-.7626567,.4666667,.4810127,79,15,0,269
-1.307754,.4666667,.4810127,79,15,1,269
.432365,.4666667,.4810127,79,15,1,269
.3065732,.4583333,.4810127,79,24,1,270
1.543525,.4583333,.4810127,79,24,0,270
1.543525,.4583333,.4810127,79,24,1,270
-1.077136,.4583333,.4810127,79,24,0,270
-.8674831,.4583333,.4810127,79,24,1,270
.432365,.4583333,.4810127,79,24,1,270
.8936014,.4583333,.4810127,79,24,0,270
-.2594897,.4583333,.4810127,79,24,0,270
.075955,.4583333,.4810127,79,24,1,270
.8936014,.4583333,.4810127,79,24,1,270
.432365,.4583333,.4810127,79,24,1,270
1.899935,.4583333,.4810127,79,24,1,270
-.1546632,.4583333,.4810127,79,24,1,270
.7258791,.4583333,.4810127,79,24,1,270
.1807815,.4583333,.4810127,79,24,1,270
.432365,.4583333,.4810127,79,24,0,270
1.291942,.4583333,.4810127,79,24,0,270
2.9482,.4583333,.4810127,79,24,0,270
.5791221,.4583333,.4810127,79,24,0,270
.7258791,.4583333,.4810127,79,24,0,270
.7258791,.4583333,.4810127,79,24,0,270
-.7626567,.5,.4810127,79,16,1,271
-.0288714,.5,.4810127,79,16,1,271
.7258791,.5,.4810127,79,16,0,271
.3065732,.5,.4810127,79,16,1,271
2.9482,.5,.4810127,79,16,1,271
-.5530037,.5,.4810127,79,16,0,271
-.1546632,.5,.4810127,79,16,1,271
-.1546632,.5,.4810127,79,16,1,271
1.543525,.5,.4810127,79,16,0,271
.1807815,.5,.4810127,79,16,1,271
.075955,.5,.4810127,79,16,1,271
-.9723096,.5,.4810127,79,16,0,271
.1807815,.5,.4810127,79,16,0,271
-.2594897,.5,.4810127,79,16,0,271
.075955,.5,.4810127,79,16,0,271
-.7626567,.4285714,.5769231,156,14,0,272
.8936014,.4285714,.5769231,156,14,0,272
-.8674831,.4285714,.5769231,156,14,0,272
-.1546632,.4285714,.5769231,156,14,0,272
-.3643161,.4285714,.5769231,156,14,0,272
.5791221,.4285714,.5769231,156,14,0,272
.3065732,.4285714,.5769231,156,14,1,272
.3065732,.4285714,.5769231,156,14,0,272
.7258791,.4285714,.5769231,156,14,1,272
-.2594897,.4285714,.5769231,156,14,1,272
.432365,.4285714,.5769231,156,14,1,272
.7258791,.56,.5769231,156,25,0,273
.432365,.56,.5769231,156,25,1,273
1.061324,.56,.5769231,156,25,0,273
.3065732,.56,.5769231,156,25,0,273
.075955,.56,.5769231,156,25,1,273
-1.412581,.56,.5769231,156,25,0,273
.432365,.56,.5769231,156,25,1,273
1.061324,.56,.5769231,156,25,0,273
1.061324,.56,.5769231,156,25,1,273
.1807815,.56,.5769231,156,25,0,273
-1.538373,.56,.5769231,156,25,1,273
-.0288714,.56,.5769231,156,25,1,273
-.5530037,.56,.5769231,156,25,0,273
1.061324,.56,.5769231,156,25,0,273
.432365,.56,.5769231,156,25,0,273
-.2594897,.56,.5769231,156,25,0,273
1.899935,.56,.5769231,156,25,1,273
.075955,.56,.5769231,156,25,1,273
.1807815,.56,.5769231,156,25,1,273
.7258791,.56,.5769231,156,25,1,273
-.2594897,.56,.5769231,156,25,1,273
-.5530037,.5384616,.5769231,156,26,1,274
1.061324,.5384616,.5769231,156,26,1,274
.7258791,.5384616,.5769231,156,26,0,274
-.9723096,.5384616,.5769231,156,26,1,274
-.1546632,.5384616,.5769231,156,26,0,274
-.1546632,.5384616,.5769231,156,26,1,274
-.8674831,.5384616,.5769231,156,26,0,274
-1.181962,.5384616,.5769231,156,26,0,274
-1.077136,.5384616,.5769231,156,26,0,274
-.9723096,.5384616,.5769231,156,26,1,274
-.7626567,.5384616,.5769231,156,26,0,274
-.3643161,.5384616,.5769231,156,26,0,274
.1807815,.5384616,.5769231,156,26,0,274
.3065732,.5384616,.5769231,156,26,1,274
-1.307754,.5384616,.5769231,156,26,1,274
-.4691426,.5384616,.5769231,156,26,1,274
-.1546632,.5384616,.5769231,156,26,0,274
.7258791,.5384616,.5769231,156,26,1,274
.5791221,.5384616,.5769231,156,26,0,274
-.4691426,.5384616,.5769231,156,26,0,274
-1.412581,.5384616,.5769231,156,26,1,274
-2.523741,.5384616,.5769231,156,26,1,274
-1.181962,.5384616,.5769231,156,26,0,274
-.0288714,.5384616,.5769231,156,26,1,274
.8936014,.5185185,.5769231,156,27,1,275
1.061324,.5185185,.5769231,156,27,0,275
1.061324,.5185185,.5769231,156,27,1,275
1.291942,.5185185,.5769231,156,27,1,275
-.8674831,.5185185,.5769231,156,27,0,275
.432365,.5185185,.5769231,156,27,1,275
1.543525,.5185185,.5769231,156,27,1,275
.1807815,.5185185,.5769231,156,27,0,275
.075955,.5185185,.5769231,156,27,1,275
.8936014,.5185185,.5769231,156,27,0,275
.8936014,.5185185,.5769231,156,27,1,275
1.061324,.5185185,.5769231,156,27,1,275
1.291942,.5185185,.5769231,156,27,0,275
-.3643161,.5185185,.5769231,156,27,0,275
.7258791,.5185185,.5769231,156,27,0,275
1.543525,.5185185,.5769231,156,27,1,275
.8936014,.5185185,.5769231,156,27,0,275
.3065732,.5185185,.5769231,156,27,0,275
.075955,.5185185,.5769231,156,27,1,275
.7258791,.5185185,.5769231,156,27,0,275
.7258791,.5185185,.5769231,156,27,0,275
1.061324,.5185185,.5769231,156,27,1,275
-.3643161,.5185185,.5769231,156,27,1,275
-2.125401,.5185185,.5769231,156,27,0,275
.432365,.56,.5769231,156,25,0,276
2.445033,.56,.5769231,156,25,0,276
2.445033,.56,.5769231,156,25,1,276
1.291942,.56,.5769231,156,25,0,276
.5791221,.56,.5769231,156,25,0,276
-.4691426,.56,.5769231,156,25,1,276
-.9723096,.56,.5769231,156,25,1,276
1.543525,.56,.5769231,156,25,0,276
2.445033,.56,.5769231,156,25,1,276
1.899935,.56,.5769231,156,25,1,276
1.899935,.56,.5769231,156,25,1,276
.7258791,.56,.5769231,156,25,1,276
.432365,.56,.5769231,156,25,1,276
.8936014,.56,.5769231,156,25,0,276
-.2594897,.56,.5769231,156,25,0,276
.5791221,.56,.5769231,156,25,1,276
-.5530037,.56,.5769231,156,25,1,276
2.445033,.56,.5769231,156,25,1,276
1.543525,.56,.5769231,156,25,0,276
1.061324,.56,.5769231,156,25,1,276
-.9723096,.56,.5769231,156,25,1,276
.3065732,.56,.5769231,156,25,0,276
.432365,.76,.5769231,156,25,1,277
.075955,.76,.5769231,156,25,1,277
-.4691426,.76,.5769231,156,25,0,277
.1807815,.76,.5769231,156,25,0,277
1.543525,.76,.5769231,156,25,1,277
1.291942,.76,.5769231,156,25,1,277
1.899935,.76,.5769231,156,25,0,277
1.899935,.76,.5769231,156,25,1,277
.7258791,.76,.5769231,156,25,1,277
.3065732,.76,.5769231,156,25,1,277
1.061324,.76,.5769231,156,25,0,277
.1807815,.76,.5769231,156,25,1,277
1.291942,.76,.5769231,156,25,1,277
.3065732,.76,.5769231,156,25,0,277
-1.077136,.76,.5769231,156,25,1,277
1.291942,.76,.5769231,156,25,1,277
1.899935,.76,.5769231,156,25,0,277
-2.523741,.76,.5769231,156,25,1,277
1.899935,.76,.5769231,156,25,1,277
2.445033,.76,.5769231,156,25,1,277
-.2594897,.76,.5769231,156,25,1,277
-.6578302,.6428571,.5769231,156,14,1,278
1.291942,.6428571,.5769231,156,14,0,278
-.0288714,.6428571,.5769231,156,14,1,278
.7258791,.6428571,.5769231,156,14,1,278
.3065732,.6428571,.5769231,156,14,0,278
1.061324,.6428571,.5769231,156,14,1,278
